modelversion,watershedID,iteration,calib_kge,valid_kge
29,12,7,0.813368,0.792172
29,12,8,0.800478,0.765388
29,12,9,0.809521,0.792089
29,12,10,0.810016,0.748185
29,12,11,0.806158,0.721553
29,12,12,0.804892,0.765086
29,12,13,0.811206,0.740526
29,12,14,0.812171,0.779462
29,12,15,0.810023,0.75944
29,12,16,0.812628,0.779826
29,12,17,0.80493,0.786389
29,12,18,0.810778,0.743394
29,12,19,0.80979,0.74395
29,12,20,0.791454,0.759843
30,1,1,0.882111,0.599245
30,1,2,0.894251,0.641634
30,1,3,0.878373,0.605899
30,1,4,0.894923,0.595237
30,1,5,0.895715,0.600245
30,1,6,0.887722,0.62717
30,1,7,0.89015,0.62689
30,1,8,0.892879,0.634945
30,1,9,0.870909,0.63079
30,1,10,0.867652,0.587239
30,1,11,0.892283,0.626013
30,1,12,0.886186,0.590019
30,1,13,0.883703,0.585099
30,1,14,0.867598,0.540555
30,1,15,0.894241,0.588214
30,1,16,0.885319,0.596826
30,1,17,0.884769,0.611778
30,1,18,0.888897,0.616449
30,1,19,0.890598,0.629567
30,1,20,0.898344,0.620832
30,2,1,0.928989,0.817901
30,2,2,0.92957,0.848377
30,2,3,0.926525,0.855055
30,2,4,0.918775,0.840414
30,2,5,0.935972,0.844571
30,2,6,0.936621,0.837295
30,2,7,0.923572,0.843822
30,2,8,0.926739,0.854315
30,2,9,0.920488,0.826743
30,2,10,0.934341,0.857908
30,2,11,0.932783,0.839228
30,2,12,0.933071,0.861895
30,2,13,0.928492,0.82961
30,2,14,0.932322,0.856999
30,2,15,0.931973,0.801606
30,2,16,0.936417,0.817266
30,2,17,0.929969,0.854326
30,2,18,0.935056,0.859699
30,2,19,0.930803,0.824983
30,2,20,0.935971,0.827494
30,3,1,0.901126,0.876513
30,3,2,0.892878,0.882412
30,3,3,0.898224,0.881173
30,3,4,0.900215,0.876843
30,3,5,0.902933,0.872404
30,3,6,0.902895,0.885749
30,3,7,0.898964,0.884846
30,3,8,0.899911,0.882607
30,3,9,0.900776,0.882195
30,3,10,0.90121,0.885694
30,3,11,0.900809,0.882755
30,3,12,0.892943,0.849924
30,3,13,0.904777,0.87984
30,3,14,0.900236,0.89267
30,3,15,0.894203,0.875509
30,3,16,0.905399,0.851651
30,3,17,0.889111,0.859265
30,3,18,0.901148,0.88432
30,3,19,0.899013,0.879354
30,3,20,0.900371,0.889642
30,4,1,0.901988,0.889267
30,4,2,0.900231,0.86342
30,4,3,0.898317,0.881674
30,4,4,0.90113,0.86968
30,4,5,0.895321,0.873279
30,4,6,0.900997,0.871626
30,4,7,0.897265,0.877141
30,4,8,0.896241,0.878597
30,4,9,0.902817,0.881953
30,4,10,0.899928,0.886859
30,4,11,0.894123,0.875114
30,4,12,0.899181,0.882836
30,4,13,0.885321,0.869613
30,4,14,0.896014,0.877255
30,4,15,0.90123,0.882193
30,4,16,0.89815,0.862866
30,4,17,0.897229,0.874978
30,4,18,0.898069,0.877192
30,4,19,0.899093,0.867583
30,4,20,0.903568,0.873103
30,5,1,0.911665,0.855102
30,5,2,0.900607,0.865368
30,5,3,0.910959,0.863557
30,5,4,0.896741,0.858655
30,5,5,0.907674,0.860125
30,5,6,0.902433,0.850025
30,5,7,0.910373,0.853752
30,5,8,0.907803,0.873803
30,5,9,0.900343,0.848992
30,5,10,0.905842,0.850611
30,5,11,0.910314,0.870056
30,5,12,0.907696,0.860294
30,5,13,0.914058,0.872528
30,5,14,0.908122,0.860411
30,5,15,0.912893,0.870336
30,5,16,0.894041,0.845912
30,5,17,0.909142,0.864367
30,5,18,0.904589,0.886692
30,5,19,0.912667,0.867847
30,5,20,0.910345,0.869234
30,6,1,0.920173,0.85459
30,6,2,0.91177,0.80764
30,6,3,0.91421,0.82688
30,6,4,0.907169,0.83759
30,6,5,0.91755,0.859438
30,6,6,0.91256,0.846051
30,6,7,0.911898,0.855433
30,6,8,0.92102,0.834719
30,6,9,0.917386,0.83264
30,6,10,0.92405,0.838641
30,6,11,0.920576,0.817328
30,6,12,0.91731,0.817898
30,6,13,0.919881,0.860386
30,6,14,0.89576,0.862224
30,6,15,0.92095,0.87673
30,6,16,0.916229,0.832791
30,6,17,0.907577,0.824345
30,6,18,0.910952,0.839779
30,6,19,0.917586,0.806406
30,6,20,0.920022,0.83084
30,7,1,0.934729,0.84791
30,7,2,0.942036,0.836428
30,7,3,0.935601,0.808754
30,7,4,0.936257,0.826805
30,7,5,0.935191,0.821296
30,7,6,0.941251,0.819561
30,7,7,0.94291,0.831323
30,7,8,0.938239,0.836148
30,7,9,0.937022,0.821798
30,7,10,0.935517,0.834948
30,7,11,0.936982,0.824643
30,7,12,0.940337,0.867129
30,7,13,0.939054,0.858606
30,7,14,0.936141,0.804688
30,7,15,0.936331,0.846025
30,7,16,0.914309,0.808973
30,7,17,0.929364,0.830484
30,7,18,0.92217,0.808291
30,7,19,0.934511,0.833216
30,7,20,0.923197,0.860978
30,8,1,0.892501,0.612274
30,8,2,0.886978,0.631945
30,8,3,0.879224,0.638126
30,8,4,0.877807,0.632818
30,8,5,0.876834,0.597576
30,8,6,0.87646,0.511484
30,8,7,0.886608,0.610526
30,8,8,0.882908,0.611635
30,8,9,0.884301,0.626831
30,8,10,0.881722,0.588322
30,8,11,0.88741,0.614255
30,8,12,0.892427,0.642999
30,8,13,0.877763,0.501292
30,8,14,0.881867,0.635193
30,8,15,0.891356,0.629162
30,8,16,0.883091,0.662013
30,8,17,0.886585,0.629485
30,8,18,0.886302,0.608195
30,8,19,0.888755,0.604994
30,8,20,0.871175,0.588561
30,9,1,0.913779,0.926611
30,9,2,0.924369,0.881181
30,9,3,0.925836,0.893356
30,9,4,0.904335,0.822531
30,9,5,0.924912,0.882444
30,9,6,0.92856,0.896409
30,9,7,0.919264,0.904117
30,9,8,0.924301,0.881953
30,9,9,0.921701,0.895648
30,9,10,0.920801,0.899111
30,9,11,0.924841,0.863093
30,9,12,0.917905,0.872057
30,9,13,0.926802,0.906534
30,9,14,0.921612,0.863503
30,9,15,0.93221,0.853455
30,9,16,0.921557,0.906841
30,9,17,0.909949,0.926008
30,9,18,0.926921,0.892459
30,9,19,0.922531,0.873304
30,9,20,0.930286,0.842492
30,10,1,0.932804,0.889506
30,10,2,0.93151,0.888063
30,10,3,0.932637,0.905746
30,10,4,0.930557,0.901129
30,10,5,0.929753,0.8917
30,10,6,0.928241,0.880364
30,10,7,0.931873,0.909189
30,10,8,0.931862,0.913573
30,10,9,0.934596,0.921991
30,10,10,0.932547,0.900199
30,10,11,0.934003,0.902185
30,10,12,0.931682,0.898602
30,10,13,0.932582,0.920296
30,10,14,0.933525,0.895758
30,10,15,0.932884,0.891347
30,10,16,0.929497,0.877384
30,10,17,0.929403,0.889385
30,10,18,0.931278,0.918205
30,10,19,0.93177,0.908438
30,10,20,0.933804,0.914879
30,11,1,0.843176,0.639809
30,11,2,0.855974,0.667546
30,11,3,0.877962,0.575874
30,11,4,0.857842,0.651984
30,11,5,0.875208,0.582746
30,11,6,0.860501,0.656006
30,11,7,0.873753,0.588098
30,11,8,0.842476,0.66971
30,11,9,0.854365,0.684047
30,11,10,0.861098,0.669144
30,11,11,0.874558,0.540525
30,11,12,0.87491,0.535972
30,11,13,0.868265,0.557964
30,11,14,0.854834,0.625755
30,11,15,0.877726,0.5838
30,11,16,0.870845,0.622473
30,11,17,0.857787,0.626609
30,11,18,0.875345,0.531091
30,11,19,0.878112,0.604259
30,11,20,0.861515,0.661604
30,12,1,0.805088,0.75157
30,12,2,0.806967,0.769081
30,12,3,0.808625,0.79737
30,12,4,0.802004,0.722972
30,12,5,0.818108,0.789096
30,12,6,0.807239,0.745937
30,12,7,0.811163,0.756597
30,12,8,0.811896,0.765891
30,12,9,0.798464,0.798534
30,12,10,0.801887,0.77062
30,12,11,0.807032,0.771758
30,12,12,0.802312,0.77702
30,12,13,0.807561,0.780032
30,12,14,0.809081,0.80006
30,12,15,0.809044,0.76586
30,12,16,0.821511,0.788868
30,12,17,0.812555,0.754923
30,12,18,0.808029,0.75451
30,12,19,0.808998,0.786071
30,12,20,0.81372,0.772167
31,1,1,0.879398,0.573758
31,1,2,0.882686,0.585706
31,1,3,0.889066,0.597377
31,1,4,0.891658,0.600442
31,1,5,0.892729,0.6021
31,1,6,0.886689,0.606639
31,1,7,0.86193,0.523263
31,1,8,0.887056,0.597847
31,1,9,0.879423,0.571238
31,1,10,0.889775,0.628275
31,1,11,0.885134,0.618503
31,1,12,0.884701,0.602565
31,1,13,0.88189,0.588391
31,1,14,0.881531,0.59438
31,1,15,0.892731,0.598939
31,1,16,0.890663,0.623513
31,1,17,0.876099,0.587774
31,1,18,0.885984,0.615902
31,1,19,0.888204,0.621901
31,1,20,0.887625,0.593629
31,2,1,0.907056,0.835698
31,2,2,0.90883,0.812447
31,2,3,0.925339,0.852241
31,2,4,0.931557,0.851715
31,2,5,0.914271,0.846536
31,2,6,0.926309,0.858603
31,2,7,0.927549,0.845579
31,2,8,0.934508,0.84907
31,2,9,0.918858,0.846633
31,2,10,0.930982,0.826783
31,2,11,0.9161,0.851159
31,2,12,0.907256,0.808027
31,2,13,0.930776,0.839014
31,2,14,0.913472,0.849415
31,2,15,0.936829,0.831318
31,2,16,0.928976,0.853261
31,2,17,0.924595,0.852777
31,2,18,0.919254,0.851226
31,2,19,0.928539,0.804852
31,2,20,0.925246,0.852652
31,3,1,0.900332,0.857281
31,3,2,0.90191,0.888054
31,3,3,0.89651,0.869478
31,3,4,0.86491,0.844706
31,3,5,0.893483,0.853162
31,3,6,0.894789,0.867691
31,3,7,0.890177,0.865355
31,3,8,0.887467,0.871606
31,3,9,0.873282,0.849475
31,3,10,0.893866,0.880854
31,3,11,0.894312,0.877621
31,3,12,0.899908,0.872431
31,3,13,0.889156,0.874244
31,3,14,0.90628,0.864679
31,3,15,0.895397,0.871184
31,3,16,0.897698,0.883126
31,3,17,0.871025,0.860589
31,3,18,0.892622,0.870628
31,3,19,0.893758,0.88599
31,3,20,0.89755,0.889037
31,4,1,0.897112,0.874071
31,4,2,0.895221,0.871923
31,4,3,0.89009,0.849445
31,4,4,0.887901,0.87274
31,4,5,0.896969,0.878647
31,4,6,0.89707,0.869592
31,4,7,0.898393,0.878094
31,4,8,0.8992,0.864794
31,4,9,0.897588,0.868384
31,4,10,0.897659,0.877156
31,4,11,0.895669,0.874112
31,4,12,0.902378,0.879512
31,4,13,0.895165,0.877135
31,4,14,0.898688,0.877808
31,4,15,0.901196,0.88085
31,4,16,0.894037,0.863797
31,4,17,0.894602,0.871855
31,4,18,0.885497,0.869665
31,4,19,0.88883,0.869616
31,4,20,0.898245,0.863027
31,5,1,0.907794,0.868896
31,5,2,0.893887,0.843409
31,5,3,0.912095,0.86963
31,5,4,0.911789,0.862694
31,5,5,0.910223,0.875129
31,5,6,0.910645,0.874121
31,5,7,0.91125,0.867347
31,5,8,0.897136,0.854163
31,5,9,0.910667,0.851887
31,5,10,0.909506,0.868169
31,5,11,0.903471,0.873887
31,5,12,0.907218,0.882846
31,5,13,0.909593,0.869152
31,5,14,0.915944,0.869338
31,5,15,0.908,0.868536
31,5,16,0.902047,0.862019
31,5,17,0.896365,0.866653
31,5,18,0.906498,0.848766
31,5,19,0.899242,0.854743
31,5,20,0.911197,0.869434
31,6,1,0.920942,0.868748
31,6,2,0.925512,0.832786
31,6,3,0.91836,0.823072
31,6,4,0.918147,0.826948
31,6,5,0.91981,0.811062
31,6,6,0.916099,0.780043
31,6,7,0.917629,0.862777
31,6,8,0.924119,0.837753
31,6,9,0.919959,0.81309
31,6,10,0.911489,0.822517
31,6,11,0.92568,0.831674
31,6,12,0.920982,0.856703
31,6,13,0.920707,0.871203
31,6,14,0.907573,0.791125
31,6,15,0.920482,0.838052
31,6,16,0.925189,0.820939
31,6,17,0.921972,0.875276
31,6,18,0.915811,0.832776
31,6,19,0.910138,0.840422
31,6,20,0.916168,0.8631
31,7,1,0.939715,0.855395
31,7,2,0.947217,0.86198
31,7,3,0.943083,0.8284
31,7,4,0.940836,0.828621
31,7,5,0.939094,0.834566
31,7,6,0.949038,0.840074
31,7,7,0.943293,0.843918
31,7,8,0.937157,0.82484
31,7,9,0.941792,0.83929
31,7,10,0.938724,0.833404
31,7,11,0.945262,0.850274
31,7,12,0.938271,0.840384
31,7,13,0.941191,0.853373
31,7,14,0.942263,0.84465
31,7,15,0.941959,0.831535
31,7,16,0.941993,0.838998
31,7,17,0.94009,0.830957
31,7,18,0.936526,0.841153
31,7,19,0.944612,0.844334
31,7,20,0.942585,0.831874
31,8,1,0.881739,0.635195
31,8,2,0.883632,0.612679
31,8,3,0.890092,0.594975
31,8,4,0.886996,0.656696
31,8,5,0.886952,0.610099
31,8,6,0.878521,0.587883
31,8,7,0.887517,0.617102
31,8,8,0.89153,0.618605
31,8,9,0.877858,0.561388
31,8,10,0.882344,0.615132
31,8,11,0.883441,0.637425
31,8,12,0.875904,0.647569
31,8,13,0.865187,0.615303
31,8,14,0.879855,0.623713
31,8,15,0.860958,0.538028
31,8,16,0.880144,0.629497
31,8,17,0.883513,0.637208
31,8,18,0.884831,0.633102
31,8,19,0.876167,0.566466
31,8,20,0.881566,0.61768
31,9,1,0.909187,0.922843
31,9,2,0.926532,0.826682
31,9,3,0.924382,0.865389
31,9,4,0.920012,0.891914
31,9,5,0.916728,0.919154
31,9,6,0.927261,0.919975
31,9,7,0.922117,0.829996
31,9,8,0.925452,0.799242
31,9,9,0.882852,0.882851
31,9,10,0.928997,0.868067
31,9,11,0.899251,0.923831
31,9,12,0.91315,0.873894
31,9,13,0.926146,0.859132
31,9,14,0.922711,0.801625
31,9,15,0.91238,0.896716
31,9,16,0.902785,0.910347
31,9,17,0.924908,0.89421
31,9,18,0.918285,0.88077
31,9,19,0.912707,0.91603
31,9,20,0.92055,0.876748
31,10,1,0.931839,0.894312
31,10,2,0.929241,0.901775
31,10,3,0.934532,0.908475
31,10,4,0.930025,0.91299
31,10,5,0.931435,0.912328
31,10,6,0.927082,0.89449
31,10,7,0.929315,0.89993
31,10,8,0.932526,0.900145
31,10,9,0.93236,0.909736
31,10,10,0.929675,0.898084
31,10,11,0.924326,0.901476
31,10,12,0.931064,0.906028
31,10,13,0.932802,0.913002
31,10,14,0.930918,0.910262
31,10,15,0.929964,0.872598
31,10,16,0.932547,0.903469
31,10,17,0.932463,0.884862
31,10,18,0.93265,0.893466
31,10,19,0.925194,0.880567
31,10,20,0.930692,0.91426
31,11,1,0.857025,0.627005
31,11,2,0.87007,0.571404
31,11,3,0.876366,0.555153
31,11,4,0.835535,0.640822
31,11,5,0.847548,0.614783
31,11,6,0.854884,0.555428
31,11,7,0.841423,0.582358
31,11,8,0.861832,0.642407
31,11,9,0.843801,0.669454
31,11,10,0.856761,0.656953
31,11,11,0.825215,0.683958
31,11,12,0.867977,0.556179
31,11,13,0.869279,0.565633
31,11,14,0.863266,0.63285
31,11,15,0.871312,0.580529
31,11,16,0.85974,0.618929
31,11,17,0.754773,0.748738
31,11,18,0.863562,0.588469
31,11,19,0.863895,0.622006
31,11,20,0.848791,0.624879
31,12,1,0.817716,0.789545
31,12,2,0.765899,0.789578
31,12,3,0.811053,0.769502
31,12,4,0.808138,0.793475
31,12,5,0.804354,0.755847
31,12,6,0.802151,0.775172
31,12,7,0.78312,0.762946
31,12,8,0.804858,0.778499
31,12,9,0.803405,0.775419
31,12,10,0.812455,0.715137
31,12,11,0.806691,0.788765
31,12,12,0.803856,0.757744
31,12,13,0.803193,0.793897
31,12,14,0.81652,0.806234
31,12,15,0.820185,0.781485
31,12,16,0.787001,0.732234
31,12,17,0.783125,0.677905
31,12,18,0.801858,0.774088
31,12,19,0.795486,0.792565
31,12,20,0.805745,0.82075
32,1,1,0.877347,0.583066
32,1,2,0.888608,0.604104
32,1,3,0.866169,0.555512
32,1,4,0.888052,0.597339
32,1,5,0.894904,0.601059
32,1,6,0.895075,0.611064
32,1,7,0.8841,0.593826
32,1,8,0.884839,0.596509
32,1,9,0.888865,0.617384
32,1,10,0.888471,0.601255
32,1,11,0.886364,0.597777
32,1,12,0.888869,0.610658
32,1,13,0.884705,0.609445
32,1,14,0.883549,0.606741
32,1,15,0.891873,0.597029
32,1,16,0.883804,0.588346
32,1,17,0.888789,0.606824
32,1,18,0.886808,0.606354
32,1,19,0.880629,0.561332
32,1,20,0.890548,0.593091
32,2,1,0.931097,0.844515
32,2,2,0.927789,0.85055
32,2,3,0.92377,0.849865
32,2,4,0.927992,0.858169
32,2,5,0.919741,0.863517
32,2,6,0.909857,0.827369
32,2,7,0.930401,0.835655
32,2,8,0.930038,0.83871
32,2,9,0.926311,0.865217
32,2,10,0.930342,0.845576
32,2,11,0.91622,0.847958
32,2,12,0.926348,0.852736
32,2,13,0.917988,0.8574
32,2,14,0.922102,0.86142
32,2,15,0.925305,0.829851
32,2,16,0.922182,0.839304
32,2,17,0.929595,0.820823
32,2,18,0.922127,0.855781
32,2,19,0.916508,0.823413
32,2,20,0.916999,0.850615
32,3,1,0.898917,0.88533
32,3,2,0.899176,0.874264
32,3,3,0.897683,0.873544
32,3,4,0.893667,0.861388
32,3,5,0.893756,0.857535
32,3,6,0.895448,0.887174
32,3,7,0.891951,0.869083
32,3,8,0.883234,0.858389
32,3,9,0.892405,0.87645
32,3,10,0.897923,0.861946
32,3,11,0.892,0.880604
32,3,12,0.897646,0.879769
32,3,13,0.877541,0.849695
32,3,14,0.897438,0.865337
32,3,15,0.88767,0.871996
32,3,16,0.888628,0.88009
32,3,17,0.889822,0.873802
32,3,18,0.888094,0.844151
32,3,19,0.875303,0.817697
32,3,20,0.899877,0.890067
32,4,1,0.894566,0.877743
32,4,2,0.895967,0.877228
32,4,3,0.894624,0.847
32,4,4,0.896226,0.879087
32,4,5,0.898943,0.87841
32,4,6,0.901068,0.867086
32,4,7,0.898005,0.85449
32,4,8,0.895933,0.859922
32,4,9,0.900545,0.869683
32,4,10,0.894462,0.876144
32,4,11,0.898866,0.879506
32,4,12,0.891988,0.868226
32,4,13,0.88554,0.859262
32,4,14,0.897982,0.87352
32,4,15,0.89721,0.871826
32,4,16,0.899475,0.873691
32,4,17,0.898331,0.854241
32,4,18,0.898843,0.874359
32,4,19,0.896503,0.87808
32,4,20,0.901781,0.876594
32,5,1,0.91081,0.871396
32,5,2,0.895352,0.867472
32,5,3,0.908996,0.857967
32,5,4,0.910274,0.872986
32,5,5,0.910816,0.874092
32,5,6,0.909971,0.866595
32,5,7,0.909218,0.868344
32,5,8,0.909387,0.864078
32,5,9,0.89982,0.869083
32,5,10,0.902793,0.863398
32,5,11,0.896239,0.858872
32,5,12,0.895601,0.835988
32,5,13,0.914679,0.873622
32,5,14,0.913645,0.870595
32,5,15,0.910291,0.871051
32,5,16,0.909015,0.880577
32,5,17,0.904922,0.861868
32,5,18,0.905763,0.862153
32,5,19,0.902353,0.855497
32,5,20,0.90585,0.869255
32,6,1,0.923282,0.840029
32,6,2,0.922048,0.817177
32,6,3,0.924556,0.860738
32,6,4,0.922755,0.841275
32,6,5,0.927198,0.849116
32,6,6,0.915704,0.829316
32,6,7,0.922195,0.843165
32,6,8,0.922217,0.839209
32,6,9,0.923719,0.857129
32,6,10,0.920798,0.861393
32,6,11,0.91842,0.837309
32,6,12,0.918222,0.850445
32,6,13,0.916435,0.872782
32,6,14,0.909872,0.800521
32,6,15,0.923044,0.834588
32,6,16,0.920832,0.837366
32,6,17,0.923819,0.860673
32,6,18,0.926522,0.868353
32,6,19,0.923031,0.848594
32,6,20,0.917801,0.828178
32,7,1,0.949093,0.860262
32,7,2,0.943829,0.830845
32,7,3,0.938646,0.838599
32,7,4,0.945066,0.879228
32,7,5,0.945937,0.833131
32,7,6,0.938608,0.816598
32,7,7,0.946091,0.851841
32,7,8,0.941712,0.846632
32,7,9,0.939229,0.840876
32,7,10,0.940585,0.887935
32,7,11,0.947076,0.84348
32,7,12,0.947833,0.874221
32,7,13,0.944232,0.802838
32,7,14,0.939551,0.848263
32,7,15,0.939881,0.832954
32,7,16,0.94077,0.881666
32,7,17,0.935768,0.871047
32,7,18,0.944297,0.831588
32,7,19,0.946869,0.855095
32,7,20,0.947523,0.860316
32,8,1,0.884019,0.590562
32,8,2,0.877197,0.616685
32,8,3,0.886122,0.590024
32,8,4,0.882719,0.643643
32,8,5,0.88561,0.586516
32,8,6,0.883564,0.620047
32,8,7,0.883108,0.622292
32,8,8,0.884148,0.596872
32,8,9,0.865399,0.589515
32,8,10,0.884048,0.623912
32,8,11,0.887512,0.597947
32,8,12,0.890464,0.61655
32,8,13,0.871714,0.582642
32,8,14,0.888401,0.624571
32,8,15,0.870752,0.638892
32,8,16,0.876729,0.611424
32,8,17,0.886948,0.636152
32,8,18,0.884399,0.589121
32,8,19,0.87722,0.532905
32,8,20,0.882376,0.6148
32,9,1,0.909869,0.905881
32,9,2,0.920409,0.887856
32,9,3,0.926428,0.892948
32,9,4,0.887769,0.871656
32,9,5,0.916624,0.910984
32,9,6,0.91961,0.884581
32,9,7,0.914291,0.891654
32,9,8,0.917276,0.9267
32,9,9,0.917075,0.907783
32,9,10,0.928129,0.886848
32,9,11,0.907991,0.920996
32,9,12,0.922122,0.86764
32,9,13,0.920019,0.912729
32,9,14,0.916324,0.872983
32,9,15,0.917727,0.905447
32,9,16,0.924548,0.880272
32,9,17,0.911538,0.923102
32,9,18,0.916135,0.909541
32,9,19,0.874695,0.882494
32,9,20,0.916366,0.85241
32,10,1,0.927725,0.895895
32,10,2,0.932502,0.917517
32,10,3,0.927279,0.879545
32,10,4,0.931121,0.895434
32,10,5,0.925043,0.887158
32,10,6,0.915581,0.872304
32,10,7,0.931346,0.91503
32,10,8,0.924287,0.883473
32,10,9,0.922992,0.886969
32,10,10,0.928535,0.885971
32,10,11,0.933459,0.918344
32,10,12,0.921752,0.875161
32,10,13,0.933323,0.906623
32,10,14,0.929337,0.891199
32,10,15,0.933866,0.908776
32,10,16,0.928129,0.894079
32,10,17,0.922063,0.870095
32,10,18,0.928924,0.890773
32,10,19,0.930348,0.89761
32,10,20,0.934311,0.919592
32,11,1,0.86526,0.584497
32,11,2,0.862659,0.58669
32,11,3,0.863911,0.551862
32,11,4,0.846722,0.682502
32,11,5,0.821712,0.661509
32,11,6,0.848779,0.461713
32,11,7,0.837009,0.664351
32,11,8,0.837427,0.654554
32,11,9,0.837853,0.688962
32,11,10,0.848494,0.666477
32,11,11,0.842535,0.62785
32,11,12,0.854875,0.569446
32,11,13,0.838709,0.645775
32,11,14,0.86723,0.595013
32,11,15,0.869266,0.599128
32,11,16,0.841872,0.639616
32,11,17,0.762515,0.668066
32,11,18,0.841652,0.611385
32,11,19,0.863636,0.641005
32,11,20,0.85113,0.649826
32,12,1,0.794214,0.753258
32,12,2,0.810946,0.764664
32,12,3,0.807873,0.75284
32,12,4,0.78054,0.773335
32,12,5,0.804193,0.758669
32,12,6,0.797242,0.721269
32,12,7,0.798289,0.770307
32,12,8,0.803793,0.744288
32,12,9,0.803987,0.708964
32,12,10,0.807203,0.74988
32,12,11,0.81177,0.780552
32,12,12,0.804579,0.782428
32,12,13,0.797393,0.774499
32,12,14,0.81049,0.770976
32,12,15,0.818523,0.734992
32,12,16,0.821414,0.768058
32,12,17,0.792407,0.783008
32,12,18,0.795387,0.775495
32,12,19,0.803075,0.757111
32,12,20,0.802032,0.78348
33,1,1,0.892822,0.61992
33,1,2,0.894808,0.622591
33,1,3,0.887917,0.604532
33,1,4,0.870337,0.563279
33,1,5,0.886704,0.581812
33,1,6,0.884039,0.593834
33,1,7,0.891666,0.616356
33,1,8,0.890652,0.571368
33,1,9,0.888776,0.598821
33,1,10,0.88007,0.579441
33,1,11,0.887459,0.598318
33,1,12,0.877838,0.561771
33,1,13,0.892151,0.61623
33,1,14,0.877807,0.582438
33,1,15,0.887086,0.591915
33,1,16,0.873002,0.575073
33,1,17,0.89097,0.613687
33,1,18,0.876168,0.565525
33,1,19,0.889403,0.632158
33,1,20,0.892118,0.615661
33,2,1,0.925345,0.853381
33,2,2,0.915302,0.854589
33,2,3,0.894592,0.816896
33,2,4,0.923004,0.847402
33,2,5,0.931163,0.820517
33,2,6,0.920238,0.83653
33,2,7,0.932373,0.828876
33,2,8,0.879454,0.814042
33,2,9,0.919751,0.848331
33,2,10,0.935005,0.838104
33,2,11,0.926421,0.843458
33,2,12,0.924598,0.83443
33,2,13,0.929372,0.843901
33,2,14,0.919282,0.850138
33,2,15,0.933926,0.816191
33,2,16,0.924297,0.844422
33,2,17,0.928751,0.84801
33,2,18,0.930777,0.848743
33,2,19,0.920697,0.852204
33,2,20,0.927414,0.845732
33,3,1,0.891859,0.874193
33,3,2,0.88735,0.876877
33,3,3,0.879738,0.859027
33,3,4,0.896506,0.864977
33,3,5,0.896546,0.886909
33,3,6,0.901149,0.879224
33,3,7,0.901768,0.880168
33,3,8,0.898574,0.880195
33,3,9,0.887634,0.873064
33,3,10,0.894884,0.890282
33,3,11,0.889561,0.879809
33,3,12,0.900605,0.883397
33,3,13,0.89638,0.876521
33,3,14,0.861716,0.837829
33,3,15,0.89261,0.883204
33,3,16,0.899681,0.893238
33,3,17,0.899407,0.883429
33,3,18,0.896786,0.87576
33,3,19,0.886602,0.875052
33,3,20,0.891608,0.872409
33,4,1,0.887763,0.858196
33,4,2,0.896015,0.870456
33,4,3,0.881014,0.849102
33,4,4,0.901396,0.874097
33,4,5,0.896121,0.857231
33,4,6,0.896861,0.870927
33,4,7,0.896309,0.87173
33,4,8,0.896426,0.866586
33,4,9,0.89923,0.869959
33,4,10,0.887721,0.846936
33,4,11,0.89429,0.873086
33,4,12,0.890693,0.87142
33,4,13,0.89755,0.879085
33,4,14,0.893738,0.86185
33,4,15,0.899099,0.876195
33,4,16,0.901219,0.866293
33,4,17,0.885406,0.861551
33,4,18,0.894875,0.865185
33,4,19,0.895426,0.83811
33,4,20,0.89543,0.87846
33,5,1,0.895886,0.85759
33,5,2,0.910007,0.874574
33,5,3,0.902958,0.876876
33,5,4,0.907355,0.863445
33,5,5,0.894092,0.860833
33,5,6,0.892075,0.844192
33,5,7,0.89897,0.849725
33,5,8,0.91016,0.870478
33,5,9,0.907342,0.864686
33,5,10,0.911091,0.871437
33,5,11,0.899804,0.863215
33,5,12,0.894431,0.848268
33,5,13,0.89578,0.851657
33,5,14,0.909851,0.87791
33,5,15,0.900994,0.871074
33,5,16,0.911591,0.87625
33,5,17,0.913165,0.875929
33,5,18,0.900376,0.869943
33,5,19,0.911537,0.866101
33,5,20,0.902645,0.861355
33,6,1,0.920452,0.874953
33,6,2,0.91955,0.84672
33,6,3,0.922067,0.869437
33,6,4,0.922445,0.869266
33,6,5,0.917969,0.845043
33,6,6,0.92361,0.851812
33,6,7,0.919668,0.855333
33,6,8,0.915913,0.856111
33,6,9,0.916947,0.859311
33,6,10,0.925286,0.841556
33,6,11,0.922402,0.838998
33,6,12,0.919703,0.854612
33,6,13,0.92106,0.868191
33,6,14,0.920978,0.857655
33,6,15,0.917929,0.868706
33,6,16,0.91671,0.852077
33,6,17,0.91857,0.837078
33,6,18,0.905114,0.84737
33,6,19,0.90561,0.82565
33,6,20,0.927146,0.837285
33,7,1,0.938961,0.844793
33,7,2,0.939037,0.820206
33,7,3,0.933866,0.860612
33,7,4,0.89968,0.772176
33,7,5,0.939754,0.845866
33,7,6,0.912079,0.77612
33,7,7,0.941308,0.827556
33,7,8,0.940018,0.836504
33,7,9,0.944424,0.842573
33,7,10,0.939097,0.847835
33,7,11,0.941035,0.835366
33,7,12,0.939141,0.825144
33,7,13,0.946108,0.860593
33,7,14,0.941748,0.811731
33,7,15,0.939798,0.843371
33,7,16,0.946296,0.851035
33,7,17,0.933108,0.819869
33,7,18,0.937879,0.837947
33,7,19,0.932778,0.838142
